delay_ns,amplitude,gain_dB
359.6660478197869,5.041674721094812e-06,-105.94850355157554
230.06668865421963,2.0067874918805495e-05,-93.9499722910578
253.08223096764505,1.3292737117056169e-05,-97.52771167920275
287.86667591414,0.0005593901587033393,-65.04570356795736
284.6264831018839,0.000736376474253757,-62.65800189561961
287.2645423975824,1.3746322330181477e-05,-97.23626953535727
279.56846191692074,0.0003279092375142371,-69.68492697341654
445.01762204910176,1.5210708235166868e-06,-116.35701128046006
259.889884067447,1.3077618986281443e-05,-97.66942639737297
255.15155898302496,1.886715933584272e-05,-94.48586965715329
945.2485583640627,1.9126397209403406e-05,-94.36733658422455
266.74655117538913,0.0004467320927974483,-66.99905694231643
966.8862510872547,1.7306889685061066e-05,-95.23561949054158
227.57689686813873,1.753862625690759e-05,-95.12008853001439
284.3988178922274,0.0007443786539468342,-62.56412178675289
313.48933476661745,8.9809976671266e-06,-100.93350832843313
243.94663988302298,1.8681360456940686e-05,-94.57182999527915
422.41329033191874,0.00018084598592637175,-74.8538225286885
310.0919618628894,5.722663154838842e-06,-104.84803633222569
262.60452962192613,1.4661808105657542e-05,-96.67624937713255
227.81060617907866,1.9062182137342082e-05,-94.39654770253613
281.4581448481902,0.00026457892386011017,-71.54889508625187
270.73132984702704,0.0004451704644922953,-67.02947314611424
286.33673755914015,0.000605849050232115,-64.35271137203443
269.9999427352662,0.00042750507707568704,-67.3811744639624
276.3997953212313,1.1254876196733716e-05,-98.97318555724276
245.6931538791654,1.5084973028377833e-05,-96.42910923995836
356.3842589522931,0.00020020392509767314,-73.97054824427187
266.47473252688746,0.0008066190839134505,-61.866630143462125
272.6603529330775,1.2724977225019921e-05,-97.90685972568973
559.0816806007717,6.219269614439256e-07,-124.12521230954025
565.2611316379089,0.00013797730893573538,-77.20384659288453
239.5955436972579,1.5009824296498964e-05,-96.4724878306943
267.1841186869966,0.0005072837540258485,-65.89498091844214
274.5739914215544,0.00044624653752638665,-67.00850281206078
266.1442837468622,1.1156735448678413e-05,-99.04925729798869
255.39238665433197,1.8728546915574807e-05,-94.54991833506666
1565.1936973218883,8.124934602639638e-09,-161.8036025191607
264.79017003795775,0.0005919036949892706,-64.5549789782807
275.49695744966044,1.0377552897787621e-05,-99.67810088405034
243.28554515635187,1.671357262528554e-05,-95.53861414323713
234.14673032853833,1.618197839102201e-05,-95.81936766216458
319.92766628326797,8.849424396093426e-06,-101.06169953458617
290.83153277681214,0.0004879005495040486,-66.23337385515816
270.7950422253892,0.0005081806794481322,-65.87963700879709
266.81529062419946,0.0007998064494488886,-61.94030196282037
517.3364069154354,9.241959013368371e-05,-80.68471923681244
280.06172652022906,0.000761790360332073,-62.363290543742345
451.3452759731142,1.6816457222814258e-06,-115.48530986237067
628.2455794467753,4.1160989425569286e-05,-87.71028388475168
289.81336187816197,1.3288528467116395e-05,-97.53046217797731
348.70976646084694,4.416972446076186e-06,-107.09750619891363
260.3521780576301,1.6981626521972976e-05,-95.40041429634422
259.7735420046389,1.847593889649805e-05,-94.66786965437862
373.46924169707916,0.00017579857509864198,-75.09969298675858
279.631836532252,0.00026296276387715944,-71.60211488477363
269.3343211533505,0.0005407068559929858,-65.3407624734387
290.2677888942057,0.0004739791624174851,-66.48481501656153
334.81609194572275,7.122359516540341e-06,-102.94752216305584
267.50511706345765,0.0007106138145969256,-62.9673270783665
351.0381224220576,5.6701361064946855e-06,-104.92813032270573
327.54771274055906,4.299524335449848e-06,-107.33159177173863
320.1779599077729,5.116928800302084e-06,-105.81981251985428
563.7773868133235,5.500924394589691e-07,-125.19128648016519
437.6420961405374,0.00016733906002195653,-75.5280534973042
271.66018973276545,1.6536128801934598e-05,-95.63132307189257
451.0712771363315,0.00014861973022612342,-76.55847062718452
296.81879854259677,1.2027759561069283e-05,-98.39630524352975
655.6376342051874,6.65679225773044e-05,-83.53469992219269
485.6435712830411,0.00011587532180804642,-78.72018093452999
292.5911360476686,9.922857311663474e-06,-100.06726507302704
302.5965197397745,6.520853772839176e-06,-103.71391077076595
330.94599428704566,5.656841329541344e-06,-104.94852005492862
264.33243400289416,1.744753383525719e-05,-95.16531901584985
254.78019436468193,1.8774127901341353e-05,-94.52880455537795
345.5033028296596,5.390784693899654e-06,-105.3669602679666
270.04846224773155,0.0004981785863436752,-66.05229888133942
