Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,WKNN_C2F_Pred_X,WKNN_C2F_Pred_Y,WKNN_C2F_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,NN_Classification_Pred_X,NN_Classification_Pred_Y,NN_Classification_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error,Ensemble_Pred_X,Ensemble_Pred_Y,Ensemble_Error
-32.5,75.0,-32.493155771073134,74.16166497621325,0.8383629617159514,-32.50952216736042,74.58560860380159,0.41450078517960426,-29.635040756348715,70.6687105921579,5.193078027746951,-35.0,-60.0,135.02314616390777,-24.119105593704525,72.73367693137412,8.681912882588756,-29.559656245560113,67.3923505689903,8.156099022168375
0.0,-2.5,3.1652318817386647,-5.910838800754348,4.653226213059736,3.3127947315581556,-5.849402145575057,4.710955706247117,-0.2297508611542547,-2.111888768959979,0.4510163920086745,12.5,-25.0,25.739075352467502,-0.06939313227853816,-5.8842039429579245,3.384915321590688,1.7326854598151586,-5.559874870026242,3.5163949042837865
0.0,72.5,-2.613028558003722,70.89161997140175,3.068355351216138,-3.0615405294466416,71.31599074365431,3.2825155494767566,2.4887330356560007,62.87312847955543,9.9433619764098,37.5,32.5,54.82928049865327,2.2539334667728497,70.63017102397234,2.928562185139891,1.6988449639895595,67.00658732435849,5.750100610995558
75.0,-25.0,79.1919325202455,-22.76269855637006,4.751611937433486,79.1919325202455,-22.76269855637006,4.751611937433486,80.23746792859704,-23.297269489650933,5.507300744825561,80.0,55.0,80.15609770940699,78.2117184928643,-28.139284989903853,4.491129693656398,79.27177055313138,-21.169745441050157,5.737497158601161
-32.5,12.5,-31.469013752898967,7.296362414067621,5.304788098259875,-31.252121360549545,6.645499146167315,5.986015481630862,-27.2530724767972,11.17774501414392,5.4109709555092165,27.5,-32.5,75.0,-37.932195912774425,0.9165027264729595,12.793989273114605,-29.497174907714125,4.998011795059615,8.080642645354782
15.0,-37.5,52.553580570862756,-11.474922149469892,45.689999899523244,53.20852826337713,-11.366231689380724,46.291095020170104,31.53174891537546,-33.11686965027246,17.10293991873094,-2.5,-30.0,19.03943276465977,19.065589558276894,-26.97317922987138,11.284634419545075,35.49442310718106,-22.60195505097656,25.337188514104717
-47.5,-45.0,-45.477331494834566,-44.24182104757542,2.1600979620581575,-45.477331494834566,-44.24182104757542,2.1600979620581575,-37.105206780532065,-35.970003313360564,13.769261644555083,50.0,-45.0,97.5,-39.47325035541821,-36.405341694238615,11.759968590501723,-37.56823937421221,-39.79588146081274,11.212614275799432
75.0,0.0,10.287880264483801,10.227119799411135,65.51528386609718,10.287880264483801,10.227119799411135,65.51528386609718,58.15160451875391,-1.397974915778244,16.906293625677353,-22.5,-5.0,97.62812094883319,54.78060642536814,9.237370123872832,22.229549777970817,34.63357507705979,5.955064509022661,40.803321609471816
77.5,-15.0,73.30964919886723,-13.399004577863597,4.485780442493339,73.30964919886723,-13.399004577863597,4.485780442493339,75.74825380438548,-16.286639721301118,2.173489476919487,80.0,55.0,70.0446286306095,72.22759049540844,-9.449824812021724,7.655243079181559,74.00850029719632,-10.418128903772159,5.760565329646588
-42.5,-50.0,-40.74002120958819,-51.10051696132977,2.0757319010108004,-40.74002120958819,-51.10051696132977,2.0757319010108004,-32.5578086006343,-44.70689127122914,11.263399568345763,-22.5,7.5,60.878978309429606,-37.535867464358276,-42.70076910585618,8.827308960121442,-36.76679562546483,-44.638612260394815,7.849465643887997
32.5,-52.5,-4.863046298170154,77.47241466054606,135.23618525147822,-4.863046298170154,77.47241466054606,135.23618525147822,22.533151458450178,-48.800544914020804,10.631276394834778,50.0,-37.5,23.04886114323222,-15.35811253079708,-30.782563370049363,52.55517090435877,2.599432264812733,7.44768950610584,66.99081599747083
17.5,0.0,11.607764017485053,-6.647514387529848,8.883011449168588,11.607764017485053,-6.647514387529848,8.883011449168588,23.14122849889769,0.6158569214238021,5.6747456968961245,55.0,-42.5,56.67892024377317,15.546260868266762,-0.535221320591587,2.025724180850283,17.77570255157765,-4.377974495695123,4.3866470774275195
2.5,20.0,9.266340776003661,15.963638531708026,7.878805835894292,9.096237939222467,16.637527173423273,7.403821881994782,11.420960197544307,17.353295129060758,9.305298357388832,-37.5,-25.0,60.207972893961475,0.6291820968899948,19.259614154656276,2.011996726285174,5.683242133153501,15.705949120345448,5.345269257516003
-17.5,-7.5,-15.675433100502431,-8.175433100502431,1.9455729860368896,-15.675433100502431,-8.175433100502431,1.9455729860368896,-18.837612660668135,-7.261702148063435,1.358673432513225,2.5,25.0,38.16084380618437,-15.54108176685127,-11.556015729746129,4.504289538219159,-15.82300350484724,-7.4488689530585095,1.6777757981077137
0.0,20.0,-4.18614670531346,16.937582889130027,5.186735273691528,-4.18614670531346,16.937582889130027,5.186735273691528,-4.182086931001901,15.811690424238915,5.918765766683871,-22.5,-55.0,78.30229881682912,6.1219835759307575,13.109024400550831,9.217604223233376,-2.216073862347789,12.673464078489106,7.654352485518976
10.0,77.5,2.457194377511624,79.4394044108133,7.788145230240915,2.457194377511624,79.4394044108133,7.788145230240915,11.786980511873818,75.11426887130287,2.9807737868297384,2.5,-47.5,125.22479786368194,7.144469567596786,78.62315790860134,3.0684748227799794,6.4152052481844715,72.79668723061214,5.9137047964310065
37.5,72.5,44.16758322366371,64.9912820053978,10.04178828530778,43.439495938839336,64.597773391644,9.885484175157966,38.01863367722838,64.27584418104931,8.240492693130427,-7.5,0.0,85.33024082938006,35.40161799671565,68.12252208481038,4.854433018353478,37.815781704231654,62.882705108594095,9.622477805273938
