Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error
-27.5,-45.0,-4.802009740992702,-47.56092691943529,22.84200316269741,-32.39475584199802,-40.99363502166621,6.325313833510023,-19.867807959023075,-31.55510287892837,15.460129816613822
67.5,12.5,61.71844164915616,19.87263855124661,9.369216411821206,52.40706213105624,16.317860708630302,15.568327909775654,56.90351064653269,-1.7085683198758161,17.724813125072004
80.0,7.5,-8.777679588464377,76.68262923057513,112.55093327186263,7.348720086559263,70.06340025753553,95.87693948414142,-16.777162123176595,45.213358457737215,103.86585827295409
72.5,-20.0,73.34220772648709,-15.83130910137637,4.252916371482285,67.98223852518592,-13.536847559348729,7.885588640958313,70.23299643365712,-20.875252034987806,2.4300969722547348
-7.5,-52.5,-10.929784570849197,-44.90738910406516,8.331336172517807,-5.54040498447414,-44.05672694751283,8.667691299517411,-11.784768190974265,-56.57644029986112,5.914102127011056
62.5,40.0,59.98960354064121,51.314398230169175,11.589551229189873,56.03680152477382,57.482908720166776,18.639340971392993,64.80448259566707,50.39809580880599,10.650400766301761
47.5,20.0,45.00522740942698,27.492860023062548,7.897267983542366,31.334578324894334,25.561162586064523,17.095244579783582,44.86147677104127,24.079092145437812,4.858065207541709
52.5,-50.0,78.31527934651393,-40.9396695840322,27.359061295758302,69.39051491476721,-42.20313547144984,18.603241399351276,48.7922387703163,-43.19569512461443,7.7489391643980134
22.5,-47.5,39.140107869023666,-51.634942935285984,17.146164089113775,-3.0430068973248545,-28.311100533523568,31.94775522773587,4.113030238846957,-44.748645819033925,18.591681118894975
-2.5,-5.0,-0.05112707085919832,-4.1439521643124975,2.5941851360425123,-0.1797786925571323,-3.0590431142599783,3.025019098751857,4.744998579797009,-8.668162798473144,8.120678711620293
-12.5,80.0,7.626455966412028,50.91737296219488,35.367688999820096,-25.544714090847776,70.28078813725787,16.267379781170348,-14.54354036201957,77.04819465060143,3.5901548757596915
62.5,-60.0,31.749269488081467,-10.824213034716362,57.99884008039813,50.96662520669318,-37.917999651898924,24.912516402331203,49.68275590947241,-50.404372660914646,16.011177661457843
-10.0,32.5,-10.843149562510288,38.35427684659246,5.914681612843575,0.40164919507725116,32.19044302581396,10.40625444133087,-5.601092720502496,23.45502001861955,10.057934585052202
22.5,-2.5,43.071243140594405,-14.052193050364227,23.592990667194695,27.53296162150026,-5.25414831207879,5.737249829702465,19.502469890687884,-6.527536434983364,5.0205812901845555
-35.0,80.0,-36.70693158108178,75.8189991137221,4.5160141533824865,-20.869065692318443,73.95116961955495,15.371130517284884,-34.83975415889246,80.77299468635967,0.7894298668865665
55.0,20.0,53.328380065343595,30.010996435320514,10.14959914646587,57.72638000274243,19.67680736638257,2.745469249104493,55.69979831231032,26.592053336079985,6.629093819190948
27.5,-52.5,25.050841277751623,-55.118353323534166,3.5852688286414054,18.584358162567348,-49.191365873983784,9.509770194553525,46.84793502438792,-13.681564341162272,43.3729585883562
15.0,70.0,4.741000123072711,72.61771356586695,10.587705265434904,14.405524970496021,67.00255881742238,3.0558229994088433,11.241350527032104,65.80881679117864,5.629694712020176
